id,name,duration,thumbnail,path,lyrics,release_date
163,Bạn Đời,318,https://vcdn-giaitri.vnecdn.net/2021/01/06/Karik-3463-1609901084.jpg,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FBạn%20đời-karik.mp3?alt=media,,
164,Em Hát Ai Nghe,332,https://images2.thanhnien.vn/528068263637045248/2023/12/27/qmg05852-1703686735132866224209.jpeg,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FOrange%20-%20'Em%20H%C3%A1t%20Ai%20Nghe'%20Official%20M_V%20(128%20kbps).mp3?alt=media,,
165,EM LÀ CON THUYỀN CÔ ĐƠN,306,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Feltcd.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FeM%20LÀ%20CON%20THUYỀN%20CÔ%20ĐƠN%20-%20THÁI%20HỌC%20x%20CHÍ%20HƯỚNG%20%5BOFFICIAL%20MUSIC%20VIDEO%5D%20(128%20kbps).mp3?alt=media,,
166,Điều Anh Biết,315,https://images2.thanhnien.vn/528068263637045248/2023/4/4/chi-dan-16805906568881778204975.jpeg,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20Điều%20Anh%20Biết%20_%20%20-%20Chi%20Dân%20(Audio%20Version)%20(128%20kbps).mp3?alt=media,,
167,Vì Người Không Xứng Đáng,284,https://nld.mediacdn.vn/291774122806476800/2021/7/26/tuan-hung-khuyen-ca-si-tre-khong-nen-lam-dung-cover-1-1627263641056652420635.jpg,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20V%C3%AC%20Ng%C6%B0%E1%BB%9Di%20Kh%C3%B4ng%20X%E1%BB%A9ng%20%C4%90%C3%A1ng%20%5BTu%E1%BA%A5n%20H%C6%B0ng%5D%20-%20Remix%20(128%20kbps).mp3?alt=media,,
168,Hẹn Ước Từ Hư Vô,246,https://images2.thanhnien.vn/528068263637045248/2023/7/11/my-tam-121-16890426245471165837760.jpeg,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20M%E1%BB%B8%20T%C3%82M%20-%20H%E1%BA%B8N%20%C6%AF%E1%BB%9AC%20T%E1%BB%AA%20H%C6%AF%20V%C3%94%20(LIVE)%20_%20MY%20SOUL%201981%20(128%20kbps).mp3?alt=media,,
169,Hơn Cả Yêu,343,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fdownload.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20H%C6%A0N%20C%E1%BA%A2%20Y%C3%8AU%20-%20%C4%90%E1%BB%A8C%20PH%C3%9AC%20_%20OFFICIAL%20MUSIC%20VIDEO%20(128%20kbps).mp3?alt=media,,
170,Chạm đáy nỗi đau,369,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fcdnd.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20ERIK%20-%20CH%E1%BA%A0M%20%C4%90%C3%81Y%20N%E1%BB%96I%20%C4%90AU%20M_V%20(ft.%20MR.SIRO)%20(128%20kbps).mp3?alt=media,,
171,Tháng Tư là lời nói dối của em,376,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Ft4.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20H%C3%A0%20Anh%20Tu%E1%BA%A5n%20-%20Th%C3%A1ng%20T%C6%B0%20L%C3%A0%20L%E1%BB%9Di%20N%C3%B3i%20D%E1%BB%91i%20C%E1%BB%A7a%20Em%20(Official%20MV)%20(128%20kbps).mp3?alt=media,,
172,ex's hate me,268,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fexhm.jpg?alt=media&token=c84b3afb-225d-4144-b34b-1a2537931c86,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20Ex's%20Hate%20Me%20-%20B%20Ray%20x%20Masew%20(Ft%20AMEE)%20_%20Official%20MV%20(128%20kbps).mp3?alt=media,,
173,Thương em là điều anh không thể ngờ,309,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fmaxresdefault.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20Th%C6%B0%C6%A1ng%20Em%20L%C3%A0%20%C4%90i%E1%BB%81u%20Anh%20Kh%C3%B4ng%20Th%E1%BB%83%20Ng%E1%BB%9D%20(%23TELDAKTN)%20-%20Noo%20Ph%C6%B0%E1%BB%9Bc%20Th%E1%BB%8Bnh%E3%80%8CLyrics%20Video%E3%80%8DM%C6%B0a.%20(128%20kbps).mp3?alt=media,,
174,Ta cứ đi cùng nhau,300,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fab67616d0000b273eca90a2593e3e3f446dfe382.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20%C4%90en%20-%20Ta%20C%E1%BB%A9%20%C4%90i%20C%C3%B9ng%20Nhau%20ft.%20Linh%20C%C3%A1o%20(Prod.%20by%20%20i%20T%E1%BB%85u)%20%5BM_V%5D%20(128%20kbps).mp3?alt=media,,
175,Mười năm,246,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fmn.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20%C4%90en%20-%20M%C6%B0%E1%BB%9Di%20N%C4%83m%20ft.%20Ng%E1%BB%8Dc%20Linh%20(M_V)%20(L%E1%BB%99n%20X%E1%BB%99n%203)%20(128%20kbps).mp3?alt=media,,
176,Yêu 5 ,328,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fmaxresdefault%20(1).jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20Rhymastic%20-%20Y%C3%AAu%205%20Remix%20(128%20kbps).mp3?alt=media,,
177,Bông hoa đẹp nhất ,316,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fmaxresdefault%20(2).jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20QU%C3%82N%20A.P%20-%20B%C3%94NG%20HOA%20%C4%90%E1%BA%B8P%20NH%E1%BA%A4T%20%5BOFFICIAL%20LYRICS%20VIDEO%5D%20(128%20kbps).mp3?alt=media,,
178,Một bước yêu vạn dặm đau,300,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fmbyv%C4%91.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20M%E1%BB%99t%20B%C6%B0%E1%BB%9Bc%20Y%C3%AAu%2C%20V%E1%BA%A1n%20D%E1%BA%B7m%20%C4%90au%20(Lyrics%20Video)%20-%20Mr.%20Siro%20(128%20kbps).mp3?alt=media,,
179,Ngày mai người ta lấy chồng,353,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fnmntlc.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20NG%C3%80Y%20MAI%20NG%C6%AF%E1%BB%9CI%20TA%20L%E1%BA%A4Y%20CH%E1%BB%92NG%20-%20TH%C3%80NH%20%C4%90%E1%BA%A0T%20x%20%C4%90%C3%94NG%20THI%C3%8AN%20%C4%90%E1%BB%A8C%20_%20MV%20LYRIC%20_%20Ng%C3%A0y%20h%C3%B4m%20%E1%BA%A5y%20em%20%C4%91i%20trong%20m%C6%B0a...%20(128%20kbps).mp3?alt=media,,
180,Yêu em nhưng không với tới,285,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fyenkvt.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20Y%C3%AAu%20Em%20Nh%C6%B0ng%20Kh%C3%B4ng%20V%E1%BB%9Bi%20T%E1%BB%9Bi%20-%20B%C3%B9i%20V%C4%A9nh%20Ph%C3%BAc%20(128%20kbps).mp3?alt=media,,
181,Phía sau một cô gái,273,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2FB%C3%ACa_%C4%91%C4%A9a_Ph%C3%ADa_sau_m%E1%BB%99t_c%C3%B4_g%C3%A1i.png?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20PH%C3%8DA%20SAU%20M%E1%BB%98T%20C%C3%94%20G%C3%81I%20-%20Soobin%20Ho%C3%A0ng%20S%C6%A1n%20(%20OFFICIAL%20Lyric%20Video%20)%20(128%20kbps).mp3?alt=media,,
182,nàng thơ,322,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fnang-tho.jpeg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20N%C3%A0ng%20Th%C6%A1%20_%20Ho%C3%A0ng%20D%C5%A9ng%20_%20Official%20MV%20(128%20kbps).mp3?alt=media,,
183,hoa nở không màu,341,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fhnkm.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20Hoa%20N%E1%BB%9F%20Kh%C3%B4ng%20M%C3%A0u%20_%20Ho%C3%A0i%20L%C3%A2m%20_%20Acoustic%20Version%20(128%20kbps).mp3?alt=media,,
184,cuộc sống em ổn không,348,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fcseok.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20CU%E1%BB%98C%20S%E1%BB%90NG%20EM%20%E1%BB%94N%20KH%C3%94NG%20_%20ANH%20T%C3%9A%20_%20OFFICIAL%20MUSIC%20VIDEO%20(128%20kbps).mp3?alt=media,,
185,BIGCITYBOI,224,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2FBinz_-_Bigcityboi.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20TOULIVER%20x%20BINZ%20-%20_BIGCITYBOI_%20(Official%20Music%20Video)%20(128%20kbps).mp3?alt=media,,
186,già cùng nhau là được,231,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2Fsddefault.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%20Gi%C3%A0%20C%C3%B9ng%20Nhau%20L%C3%A0%20%C4%90%C6%B0%E1%BB%A3c%20Lyrics%20%20-Tea%20ft.PC(Prod.VoVanDuc)%20_%20Chillsongs%20(128%20kbps).mp3?alt=media,,
187,2AM,268,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/thumbnail%2F1543213836132_640.jpg?alt=media,https://firebasestorage.googleapis.com/v0/b/music-142a0.appspot.com/o/music%2FY2meta.app%20-%202AM%20-%20JustaTee%20%20feat%20Big%20Daddy%20Official%20Audio%20(128%20kbps).mp3?alt=media,,
,,,,,,
